"ID1" "ID2" "d12"
121 108 115.49
121 109 88.48
121 110 102.4
121 112 77.16
121 113 63.18
121 114 76.52
121 115 88.02
121 116 80.78
121 117 84.52
121 119 60.89
121 120 58.46
121 122 59.96
121 123 55.96
121 124 65.91
121 125 68.05
121 127 75.57
121 128 67.42
121 130 62.23
121 131 58.9
121 132 52.14
121 133 41.07
121 134 39.25
121 135 39.58
121 136 43.69
121 137 41.34
121 140 187.17
121 141 129.03
121 142 127.24
121 144 191.91
126 139 14.35
126 147 7.37
126 148 16.76
126 149 8.86
126 150 5.65
126 151 23.19
126 152 16.71
126 153 144.24
126 155 124.41
126 156 125.21
126 157 51.11
126 158 67.28
126 159 67.62
126 160 44.28
126 161 54.34
126 162 81.55
126 163 58.05
126 164 53.57
126 166 152.6
126 167 60.3
126 168 135.17
126 169 124.74
126 170 88.62
126 171 174.72
126 172 114.86
126 173 114.23
126 174 110.43
126 176 105.62
126 177 112.45
126 178 99.42
126 179 100.01
126 182 199.92
126 183 155.04
126 185 161.32
126 186 159.95
126 187 167.52
126 188 159.94
126 189 171.09
126 190 118.71
126 191 94.2
126 193 140.49
126 194 89.85
126 196 130.89
126 4 130.67
126 5 134.59
126 6 139.17
126 7 134.9
126 8 131.86
126 9 130.79
126 11 135.35
126 12 138.66
126 13 130.9
126 14 133.99
126 15 136.83
126 16 131.41
126 17 136.49
126 18 177.13
126 19 134.41
126 20 157.82
126 21 165.62
126 22 151.44
126 23 179.54
126 24 175.58
126 48 191.53
126 63 198.05
126 66 198.06
126 67 179.34
126 69 172.71
126 70 184.44
126 71 185.62
126 72 183.95
126 73 182.45
126 74 192.52
126 76 196.39
126 79 180.14
126 80 183.7
126 81 174.42
126 82 173.45
126 83 152.47
126 94 180.34
126 95 173.28
126 96 176.04
126 97 181.41
126 98 177.39
126 99 163.09
126 100 178.54
126 101 183.91
126 102 167.42
126 103 169.54
126 104 166.63
126 106 184.35
126 107 176.84
126 108 113.44
126 109 85.91
126 110 99.79
126 112 73.95
126 113 59.41
126 114 73
126 115 84.02
126 116 76.91
126 117 80.54
126 119 56.88
126 120 54.45
126 122 55.95
126 123 51.94
126 124 61.9
126 125 64.04
126 127 71.69
126 128 63.42
126 130 58.25
126 131 55.2
126 132 48.29
126 133 37.05
126 134 35.24
126 135 35.56
126 136 39.78
126 137 37.43
126 140 191.1
126 141 132.9
126 142 130.95
126 144 195.45
139 147 12.8
139 148 5.93
139 149 8.58
139 150 8.7
139 151 23.56
139 152 14.22
139 153 152.23
139 155 132.37
139 156 135.5
139 157 36.79
139 158 53.02
139 159 53.49
139 160 34.45
139 161 41.04
139 162 78.78
139 163 62.2
139 164 57.03
139 166 161.45
139 167 63.15
139 168 147.79
139 169 136.4
139 170 100.57
139 171 176.94
139 172 117.81
139 173 117.34
139 174 112.04
139 176 106.72
139 177 113.72
139 178 98.93
139 179 100.41
139 183 155.28
139 185 163.2
139 186 160.7
139 187 169.63
139 188 160.11
139 189 171.24
139 190 120.15
139 191 93.08
139 193 141.53
139 194 89.33
139 196 131.45
139 4 133.86
139 5 137.2
139 6 141.86
139 7 138.01
139 8 134.73
139 9 133.57
139 11 138.02
139 12 140.31
139 13 133.53
139 14 136.76
139 15 138.61
139 16 133.67
139 17 139.9
139 18 176.86
139 19 138.48
139 20 160.44
139 21 168.41
139 22 154.63
139 23 187.27
139 24 183.52
139 48 198.57
139 67 184.92
139 69 179.39
139 70 189.4
139 71 191.44
139 72 189.69
139 73 188.26
139 74 197.16
139 79 184.15
139 80 187.48
139 81 177.74
139 82 177.18
139 83 161.83
139 94 186.15
139 95 178.84
139 96 182.12
139 97 187.9
139 98 183.66
139 99 168.98
139 100 184.95
139 101 190.45
139 102 173.85
139 103 176.32
139 104 173.41
139 106 190.57
139 107 184.08
139 108 121.57
139 109 92.39
139 110 105.94
139 112 77.6
139 113 59.23
139 114 74.57
139 115 79.54
139 116 75.02
139 117 76.79
139 119 50.93
139 120 49.32
139 122 51.12
139 123 47.48
139 124 57.16
139 125 59.13
139 127 69.91
139 128 59.43
139 130 54.86
139 131 55.88
139 132 39.34
139 133 33.12
139 134 31.95
139 135 31.83
139 136 38.78
139 137 36.47
139 141 143.21
139 142 142.4
147 148 12.4
147 149 12.18
147 150 7.17
147 151 28.98
147 152 21.08
147 153 140.54
147 155 120.68
147 156 122.97
147 157 48.56
147 158 64.95
147 159 63.57
147 160 37.63
147 161 53.8
147 162 74.33
147 163 52.37
147 164 47.62
147 166 149.41
147 167 54.19
147 168 141.4
147 169 131.44
147 170 95.25
147 171 181.64
147 172 121.87
147 173 121.26
147 174 117.18
147 176 112.26
147 177 119.14
147 178 105.66
147 179 106.48
147 183 161.54
147 185 168.17
147 186 166.56
147 187 174.42
147 188 166.43
147 189 177.58
147 190 125.43
147 191 100.26
147 193 147.16
147 194 96.07
147 196 137.44
147 4 137.72
147 5 141.55
147 6 146.15
147 7 141.95
147 8 138.86
147 9 137.78
147 11 142.32
147 12 145.45
147 13 137.87
147 14 140.98
147 15 143.64
147 16 138.31
147 17 143.58
147 18 183.52
147 19 141.59
147 20 164.8
147 21 172.63
147 22 158.5
147 23 186.89
147 24 182.92
147 48 198.9
147 67 186.67
147 69 180.07
147 70 191.72
147 71 192.96
147 72 191.28
147 73 189.79
147 74 199.78
147 79 187.33
147 80 190.86
147 81 181.51
147 82 180.6
147 83 159.69
147 94 187.68
147 95 180.6
147 96 183.39
147 97 188.78
147 98 184.75
147 99 170.43
147 100 185.9
147 101 191.27
147 102 174.78
147 103 176.91
147 104 174
147 106 191.71
147 107 184.21
147 108 120.79
147 109 93.26
147 110 107.12
147 112 81
147 113 65.6
147 114 79.66
147 115 88.93
147 116 82.69
147 117 85.71
147 119 61.06
147 120 58.95
147 122 60.59
147 123 56.69
147 124 66.61
147 125 68.7
147 127 77.49
147 128 68.43
147 130 63.44
147 131 61.59
147 132 50.97
147 133 41.81
147 134 40.2
147 135 40.36
147 136 45.56
147 137 43.19
147 140 188.34
147 141 130.68
147 142 129.64
147 144 194.78
148 149 13.61
148 150 11.74
148 151 29.47
148 152 20.13
148 153 148.46
148 155 128.64
148 156 132.78
148 157 36.28
148 158 52.69
148 159 51.29
148 160 29.02
148 161 42.67
148 162 72.91
148 163 57.57
148 164 52.27
148 166 158.01
148 167 58.18
148 168 151.71
148 169 140.82
148 170 104.83
148 171 182.86
148 172 123.74
148 173 123.27
148 174 117.96
148 176 112.63
148 177 119.63
148 178 104.74
148 179 106.28
148 183 161.12
148 185 169.12
148 186 166.57
148 187 175.55
148 188 165.95
148 189 177.07
148 190 126.06
148 191 98.86
148 193 147.42
148 194 95.16
148 196 137.32
148 4 139.79
148 5 143.13
148 6 147.79
148 7 143.94
148 8 140.66
148 9 139.5
148 11 143.95
148 12 146.23
148 13 139.46
148 14 142.69
148 15 144.53
148 16 139.6
148 17 145.82
148 18 182.65
148 19 144.38
148 20 166.37
148 21 174.34
148 22 160.55
148 23 192.82
148 24 189.03
148 67 190.73
148 69 185.09
148 70 195.26
148 71 197.23
148 72 195.5
148 73 194.06
148 79 190.06
148 80 193.4
148 81 183.66
148 82 183.09
148 83 167.04
148 94 191.95
148 95 184.66
148 96 187.89
148 97 193.63
148 98 189.41
148 99 174.77
148 100 190.68
148 101 196.17
148 102 179.58
148 103 182.01
148 104 179.1
148 106 196.33
148 107 189.7
148 108 127.02
148 109 98.07
148 110 111.67
148 112 83.49
148 113 65.11
148 114 80.49
148 115 84.87
148 116 80.74
148 117 82.25
148 119 56.1
148 120 54.67
148 122 56.51
148 123 52.97
148 124 62.54
148 125 64.46
148 127 75.66
148 128 64.92
148 130 60.47
148 131 61.8
148 132 43.78
148 133 38.8
148 134 37.72
148 135 37.55
148 136 44.67
148 137 42.36
148 140 197.4
148 141 140.48
148 142 140.31
149 150 5.01
149 151 17.31
149 152 8.9
149 153 152.34
149 155 132.49
149 156 133.87
149 157 43.77
149 158 59.64
149 159 61.42
149 160 42.63
149 161 45.84
149 162 84.69
149 163 64.53
149 164 59.71
149 166 160.95
149 167 66.22
149 168 139.3
149 169 127.82
149 170 92.02
149 171 170.82
149 172 111.32
149 173 110.79
149 174 106.11
149 176 101.01
149 177 107.95
149 178 93.96
149 179 95.01
149 182 196.67
149 183 150.05
149 185 157.22
149 186 155.23
149 187 163.56
149 188 154.92
149 189 166.06
149 190 114.3
149 191 88.42
149 193 135.9
149 194 84.35
149 196 126.04
149 4 127.3
149 5 130.88
149 6 135.51
149 7 131.49
149 8 128.3
149 9 127.18
149 11 131.67
149 12 134.41
149 13 127.2
149 14 130.37
149 15 132.65
149 16 127.49
149 17 133.26
149 18 171.9
149 19 131.58
149 20 154.14
149 21 162.05
149 22 148.09
149 23 179.25
149 24 175.45
149 35 199.82
149 43 199.36
149 48 190.74
149 63 197.51
149 65 199.49
149 66 197.12
149 67 177.53
149 69 171.65
149 70 182.22
149 71 183.97
149 72 182.25
149 73 180.79
149 74 190.1
149 76 193.89
149 79 177.31
149 80 180.74
149 81 171.17
149 82 170.45
149 83 153.45
149 94 178.68
149 95 171.45
149 96 174.56
149 97 180.22
149 98 176.04
149 99 161.48
149 100 177.29
149 101 182.76
149 102 166.18
149 103 168.55
149 104 165.64
149 106 182.98
149 107 176.18
149 108 113.41
149 109 84.62
149 110 98.29
149 112 70.73
149 113 53.93
149 114 68.54
149 115 76.75
149 116 70.7
149 117 73.54
149 119 48.97
149 120 46.8
149 122 48.41
149 123 44.51
149 124 54.44
149 125 56.53
149 127 65.51
149 128 56.25
149 130 51.28
149 131 50.14
149 132 39.61
149 133 29.62
149 134 28.03
149 135 28.18
149 136 33.67
149 137 31.3
149 140 199.63
149 141 141.57
149 142 139.77
150 151 22.03
150 152 13.9
150 153 147.47
150 155 127.61
150 156 129.34
150 157 45.46
150 158 61.64
150 159 62.09
150 160 40.26
150 161 48.95
150 162 80.4
150 163 59.53
150 164 54.74
150 166 156.17
150 167 61.27
150 168 139.98
150 169 129.12
150 170 93.11
150 171 175.22
150 172 115.59
150 173 115.02
150 174 110.61
150 176 105.58
150 177 112.5
150 178 98.74
150 179 99.69
150 183 154.74
150 185 161.67
150 186 159.85
150 187 167.97
150 188 159.62
150 189 170.77
150 190 118.83
150 191 93.26
150 193 140.49
150 194 89.14
150 196 130.69
150 4 131.52
150 5 135.21
150 6 139.83
150 7 135.72
150 8 132.58
150 9 131.47
150 11 135.99
150 12 138.9
150 13 131.52
150 14 134.67
150 15 137.12
150 16 131.88
150 17 137.43
150 18 176.65
150 19 135.62
150 20 158.47
150 21 166.34
150 22 152.31
150 23 182.28
150 24 178.41
150 48 194
150 67 181.2
150 69 175.01
150 70 186.05
150 71 187.58
150 72 185.88
150 73 184.41
150 74 194.01
150 76 197.82
150 79 181.37
150 80 184.83
150 81 175.36
150 82 174.56
150 83 155.88
150 94 182.3
150 95 175.13
150 96 178.1
150 97 183.65
150 98 179.53
150 99 165.07
150 100 180.74
150 101 186.17
150 102 169.62
150 103 171.89
150 104 168.98
150 106 186.48
150 107 179.38
150 108 116.3
150 109 88.03
150 110 101.79
150 112 74.85
150 113 58.68
150 114 73.05
150 115 81.76
150 116 75.61
150 117 78.54
150 119 53.95
150 120 51.8
150 122 53.42
150 123 49.52
150 124 59.44
150 125 61.53
150 127 70.42
150 128 61.25
150 130 56.27
150 131 54.79
150 132 44.25
150 133 34.63
150 134 33.03
150 135 33.19
150 136 38.52
150 137 36.15
150 140 194.95
150 141 137.04
150 142 135.53
151 152 9.35
151 153 166.74
151 155 146.97
151 156 146.23
151 157 48.64
151 158 62.38
151 159 68.51
151 160 57.48
151 161 45.04
151 162 101.87
151 163 81.14
151 164 76.53
151 166 174.63
151 167 83.15
151 168 131.75
151 169 118.39
151 170 83.74
151 171 153.64
151 172 94.32
151 173 93.83
151 174 88.85
151 176 83.71
151 177 90.66
151 178 76.72
151 179 77.7
151 180 194.29
151 182 179.72
151 183 132.74
151 185 139.99
151 186 137.92
151 187 146.36
151 188 137.62
151 189 148.76
151 190 97.03
151 191 71.27
151 193 118.6
151 194 67.11
151 196 108.73
151 4 110.35
151 5 113.78
151 6 118.43
151 7 114.51
151 8 111.27
151 9 110.12
151 11 114.59
151 12 117.16
151 13 110.11
151 14 113.31
151 15 115.41
151 16 110.33
151 17 116.37
151 18 154.62
151 19 114.91
151 20 137.04
151 21 144.98
151 22 131.13
151 23 164.65
151 24 161.03
151 25 195.19
151 27 192.55
151 28 186.96
151 29 186.37
151 30 196.85
151 32 197.05
151 35 184.54
151 37 184.91
151 38 192.9
151 39 185.1
151 43 184.15
151 45 185.43
151 48 175.59
151 52 198.6
151 56 191.62
151 60 196.61
151 62 191.6
151 63 182.61
151 65 184.18
151 66 181.81
151 67 161.49
151 69 156.28
151 70 165.87
151 71 168.05
151 72 166.29
151 73 164.88
151 74 173.61
151 76 177.34
151 77 183.92
151 79 160.59
151 80 163.93
151 81 154.23
151 82 153.63
151 83 140.53
151 87 199.68
151 88 187.9
151 92 188.16
151 93 191.72
151 94 162.77
151 95 155.41
151 96 158.81
151 97 164.72
151 98 160.4
151 99 145.64
151 100 161.73
151 101 167.28
151 102 150.66
151 103 153.25
151 104 150.36
151 106 167.3
151 107 161.2
151 108 99.44
151 109 69.48
151 110 82.81
151 112 54.04
151 113 36.66
151 114 51.29
151 115 61.03
151 116 53.78
151 117 57.41
151 119 34.96
151 120 32.09
151 122 33.38
151 123 29.3
151 124 39.18
151 125 41.37
151 127 48.57
151 128 40.43
151 130 35.15
151 131 32.83
151 132 30.22
151 133 14.86
151 134 12.78
151 135 13.38
151 136 16.62
151 137 14.26
151 141 153.87
151 142 150.61
152 153 160.9
152 155 141.06
152 156 141.79
152 157 42.61
152 158 57.51
152 159 61.76
152 160 48.24
152 161 41.73
152 162 92.72
152 163 73.43
152 164 68.6
152 166 169.31
152 167 75.08
152 168 138.02
152 169 125.45
152 170 90.21
152 171 162.84
152 172 103.62
152 173 103.14
152 174 97.99
152 176 92.76
152 177 99.74
152 178 85.37
152 179 86.6
152 182 189.03
152 183 141.58
152 185 149.15
152 186 146.87
152 187 155.55
152 188 146.44
152 189 157.58
152 190 106.14
152 191 79.73
152 193 127.62
152 194 75.76
152 196 117.65
152 4 119.66
152 5 123.04
152 6 127.7
152 7 123.81
152 8 120.55
152 9 119.4
152 11 123.86
152 12 126.28
152 13 119.37
152 14 122.59
152 15 124.56
152 16 119.55
152 17 125.69
152 18 163.33
152 19 124.26
152 20 146.29
152 21 154.25
152 22 140.43
152 23 173.65
152 24 169.99
152 28 196.15
152 29 195.58
152 35 193.72
152 37 194.11
152 39 194.29
152 43 193.31
152 45 194.63
152 48 184.74
152 63 191.7
152 65 193.37
152 66 191
152 67 170.8
152 69 165.48
152 70 175.22
152 71 177.35
152 72 175.6
152 73 174.18
152 74 182.96
152 76 186.69
152 77 193.27
152 79 169.93
152 80 173.27
152 81 163.54
152 82 162.96
152 83 148.99
152 88 197.2
152 92 197.47
152 94 172.07
152 95 164.73
152 96 168.08
152 97 173.94
152 98 169.65
152 99 154.92
152 100 170.97
152 101 176.5
152 102 159.89
152 103 162.43
152 104 159.53
152 106 176.56
152 107 170.31
152 108 108.23
152 109 78.58
152 110 92
152 112 63.39
152 113 45.43
152 114 60.47
152 115 67.86
152 116 61.91
152 117 64.64
152 119 40.25
152 120 37.97
152 122 39.56
152 123 35.63
152 124 45.57
152 125 47.67
152 127 56.73
152 128 47.35
152 130 42.38
152 131 41.86
152 132 31.92
152 133 20.73
152 134 19.13
152 135 19.28
152 136 25.03
152 137 22.67
152 141 149.47
152 142 147.15
153 155 19.86
153 156 34.09
153 157 178.18
153 158 192.49
153 159 181.39
153 160 144.87
153 161 189.36
153 162 107.72
153 163 92.63
153 164 98.27
153 166 14.29
153 167 94.33
153 168 194.73
153 170 175.13
153 120 198.62
153 123 195.99
153 131 195.11
153 132 191.44
153 133 181.2
153 134 179.3
153 135 179.7
153 136 182.64
153 137 180.43
153 138 108.33
153 140 52.76
153 141 31.77
153 142 48.58
153 143 124.45
153 144 89.14
153 145 142.6
153 146 102.11
155 156 27.37
155 157 158.69
155 158 173.19
155 159 162.49
155 160 125.73
155 161 169.68
155 162 91.24
155 163 73.15
155 164 78.79
155 166 30.63
155 167 75.17
155 168 181.78
155 169 185.9
155 170 158.93
155 109 188.44
155 112 186.96
155 113 180.49
155 114 190.4
155 116 198.94
155 119 181.28
155 120 178.81
155 122 180.25
155 123 176.2
155 124 186.12
155 125 188.3
155 127 193.82
155 128 187.36
155 130 182
155 131 175.61
155 132 171.58
155 133 161.39
155 134 159.5
155 135 159.89
155 136 162.93
155 137 160.71
155 138 128.11
155 140 70.83
155 141 29.91
155 142 44.97
155 143 134.83
155 144 99.1
155 145 161.09
155 146 118.57
156 157 166.05
156 158 181.56
156 159 172.94
156 160 135.74
156 161 175.25
156 162 109.68
156 163 83.17
156 164 88.49
156 166 32.95
156 167 86.84
156 168 160.89
156 169 167.14
156 170 143.56
156 108 189.21
156 109 178.07
156 110 189.9
156 112 179.69
156 113 176.78
156 114 184.62
156 116 195.33
156 119 181.18
156 120 178.29
156 122 179.49
156 123 175.39
156 124 185.08
156 125 187.3
156 127 190.38
156 128 185.78
156 130 180.27
156 131 171.72
156 132 173.48
156 133 161.06
156 134 159.01
156 135 159.56
156 136 161.12
156 137 159.07
156 138 129.11
156 140 66.65
156 141 7.71
156 142 17.69
156 143 113.89
156 144 78.69
156 145 154.31
156 146 107.39
157 158 16.41
157 159 20.4
157 160 35.08
157 161 15.13
157 162 85.76
157 163 85.56
157 164 79.92
157 166 188.92
157 167 84.12
157 168 180.31
157 169 166.98
157 170 132.34
157 171 185.16
157 172 130.13
157 173 130.07
157 174 121.6
157 176 115.45
157 177 122.36
157 178 104.45
157 179 107.95
157 183 159.34
157 185 171.03
157 186 165.83
157 187 177.83
157 188 163.81
157 189 174.51
157 190 128.79
157 191 97.65
157 193 148.12
157 194 95.73
157 196 137.35
157 4 145.95
157 5 147.76
157 6 152.42
157 7 149.71
157 8 146.03
157 9 144.7
157 11 148.71
157 12 148.44
157 13 144.31
157 14 147.74
157 15 147.14
157 16 143.57
157 17 152.25
157 18 178.9
157 19 152.4
157 20 170.16
157 21 178.29
157 22 165.9
157 69 198.2
157 79 196.54
157 80 199.26
157 81 188.65
157 82 189.07
157 83 187.06
157 95 195.05
157 96 199.47
157 99 186.19
157 102 192.2
157 103 195.41
157 104 192.58
157 108 145.1
157 109 113.88
157 110 125.96
157 112 94.56
157 113 70.93
157 114 87.52
157 115 77.05
157 116 79.93
157 117 76.66
157 119 50.83
157 120 52.01
157 122 53.99
157 123 52.53
157 124 58.48
157 125 59.44
157 127 75.94
157 128 62.1
157 130 60.26
157 131 70.09
157 132 35.34
157 133 45.84
157 134 46.6
157 135 45.67
157 136 54.63
157 137 53.31
157 141 173.67
157 142 174.89
158 159 16.98
158 160 47.81
158 161 19.13
158 162 95.81
158 163 100.1
158 164 94.48
158 167 98.16
158 168 193.94
158 169 179.81
158 170 145.9
158 171 188.24
158 172 135.89
158 173 135.99
158 174 126.41
158 176 120.1
158 177 126.77
158 178 108.12
158 179 112.35
158 183 160.96
158 185 174.13
158 186 167.82
158 187 180.98
158 188 165.2
158 189 175.55
158 190 133.04
158 191 101.2
158 193 151.06
158 194 100.14
158 196 140.21
158 4 151.28
158 5 152.41
158 6 156.98
158 7 154.82
158 8 151.03
158 9 149.65
158 11 153.4
158 12 152.04
158 13 149.11
158 14 152.57
158 15 150.93
158 16 148.01
158 17 157.58
158 18 179.32
158 19 158.39
158 20 174.08
158 21 182.18
158 22 170.56
158 81 192.85
158 82 193.7
158 83 197.44
158 99 193.14
158 102 199.59
158 108 155.18
158 109 123.69
158 110 134.94
158 112 103.21
158 113 78.86
158 114 94.94
158 115 78.66
158 116 84.57
158 117 79.36
158 119 56.28
158 120 58.43
158 122 60.21
158 123 59.81
158 124 63.5
158 125 63.92
158 127 81.3
158 128 67.28
158 130 66.73
158 131 78.99
158 132 42.35
158 133 56.7
158 134 57.92
158 135 56.89
158 136 65.36
158 137 64.48
158 141 189.15
158 142 190.8
159 160 37.2
159 161 32.04
159 162 81.06
159 163 90.13
159 164 84.64
159 166 193.08
159 167 87.41
159 168 199.77
159 169 186.89
159 170 151.93
159 172 149.55
159 173 149.55
159 174 140.6
159 176 134.37
159 177 141.18
159 178 122.86
159 179 126.73
159 183 176.68
159 185 189.26
159 186 183.41
159 187 196.09
159 188 181.01
159 189 191.49
159 190 147.55
159 191 115.98
159 193 166.23
159 194 114.48
159 196 155.4
159 4 165.22
159 5 166.73
159 6 171.36
159 7 168.89
159 8 165.16
159 9 163.81
159 11 167.71
159 12 166.9
159 13 163.35
159 14 166.8
159 15 165.7
159 16 162.44
159 17 171.52
159 18 195.47
159 19 171.93
159 20 188.81
159 21 196.94
159 22 184.91
159 108 165.5
159 109 134.26
159 110 146.26
159 112 114.77
159 113 90.92
159 114 107.41
159 115 94.18
159 116 98.73
159 117 94.44
159 119 69.8
159 120 71.39
159 122 73.3
159 123 72.22
159 124 77.32
159 125 78.04
159 127 95.04
159 128 81.05
159 130 79.72
159 131 90.3
159 132 54.74
159 133 66.23
159 134 67
159 135 66.08
159 136 75.02
159 137 73.71
159 141 180.4
159 142 183.38
160 161 49.01
160 162 51.47
160 163 53
160 164 47.47
160 166 156.25
160 167 50.57
160 168 178.98
160 169 169
160 170 132.85
160 172 150.68
160 173 150.32
160 174 144.01
160 176 138.34
160 177 145.39
160 178 129.21
160 179 131.51
160 183 185.53
160 185 194.95
160 186 191.42
160 188 190.24
160 190 151.88
160 191 122.87
160 193 172.7
160 194 119.81
160 196 162.27
160 4 166.78
160 5 169.69
160 6 174.38
160 7 170.85
160 8 167.43
160 9 166.21
160 11 170.56
160 12 172.03
160 13 166.07
160 14 169.38
160 15 170.46
160 16 165.93
160 17 172.93
160 19 171.89
160 20 192.81
160 22 187.43
160 83 196.03
160 108 156
160 109 126.78
160 110 140.24
160 112 111.21
160 113 90.93
160 114 107.08
160 115 105.59
160 116 104.54
160 117 103.99
160 119 76.94
160 120 76.64
160 122 78.65
160 123 75.82
160 124 84.29
160 125 85.86
160 127 99.76
160 128 87.34
160 130 83.82
160 131 88.31
160 132 61.98
160 133 63.63
160 134 63.15
160 135 62.68
160 136 70.97
160 137 68.85
160 140 196.44
160 141 143.2
160 142 146.4
161 162 100.25
161 163 96.94
161 164 91.33
161 166 199.56
161 167 96.11
161 168 175.77
161 169 161.21
161 170 127.77
161 171 171.43
161 172 117.67
161 173 117.71
161 174 108.59
161 176 102.35
161 177 109.14
161 178 90.83
161 179 94.69
161 183 145.04
161 185 157.29
161 186 151.66
161 187 164.11
161 188 149.44
161 189 160.05
161 190 115.51
161 191 83.96
161 193 134.28
161 194 82.44
161 196 123.46
161 4 133.27
161 5 134.7
161 6 139.33
161 7 136.91
161 8 133.16
161 9 131.8
161 11 135.68
161 12 134.88
161 13 131.33
161 14 134.79
161 15 133.67
161 16 130.4
161 17 139.57
161 18 164.28
161 19 140.11
161 20 156.77
161 21 164.9
161 22 152.88
161 23 197.85
161 24 194.87
161 67 188.99
161 69 186.98
161 70 191.5
161 71 196.04
161 72 194.14
161 73 192.96
161 74 198.09
161 79 183.6
161 80 186.16
161 81 175.42
161 82 176.05
161 83 178.31
161 94 190.91
161 95 183.08
161 96 187.8
161 97 194.66
161 98 189.86
161 99 174.56
161 100 191.53
161 101 197.28
161 102 180.88
161 103 184.3
161 104 181.51
161 106 196.42
161 107 193.2
161 108 136.05
161 109 104.56
161 110 115.87
161 112 84.15
161 113 59.88
161 114 76.1
161 115 62.56
161 116 66.7
161 117 62.54
161 119 37.86
161 120 39.7
161 122 41.55
161 123 40.87
161 124 45.33
161 125 46
161 127 63.1
161 128 49.07
161 130 48.04
161 131 59.88
161 132 23.33
161 133 37.83
161 134 39.19
161 135 38.13
161 136 46.39
161 137 45.63
161 141 182.94
161 142 182.98
162 163 39.12
162 164 38.24
162 166 121.05
162 167 33.19
162 169 196.46
162 170 160.99
162 172 195.98
162 173 195.42
162 174 190.71
162 176 185.47
162 177 192.46
162 178 177.61
162 179 179.19
162 190 198.86
162 191 171.63
162 194 168.04
162 108 193.26
162 109 167.19
162 110 181.12
162 112 155.24
162 113 138.01
162 114 153.16
162 115 156.07
162 116 153.41
162 117 154.04
162 119 127.15
162 120 126.37
162 122 128.33
162 123 125.1
162 124 134.2
162 125 135.93
162 127 148.4
162 128 136.95
162 130 132.88
162 131 134.58
162 132 112.77
162 133 111.53
162 134 110.57
162 135 110.34
162 136 117.56
162 137 115.24
162 140 160.45
162 141 116
162 142 124.6
162 144 188.12
163 164 5.64
163 166 103.5
163 167 5.94
163 168 164.08
163 169 159.97
163 170 125.35
163 172 170.9
163 173 170.12
163 174 167.51
163 176 163.01
163 177 169.72
163 178 157.38
163 179 157.73
163 190 175.83
163 191 152.23
163 193 197.73
163 194 147.84
163 196 188.42
163 4 186.28
163 5 190.72
163 6 195.19
163 7 190.56
163 8 187.77
163 9 186.8
163 11 191.41
163 12 195.52
163 13 187.05
163 14 189.97
163 15 193.61
163 16 187.86
163 17 191.81
163 19 189.01
163 83 195.58
163 108 161.44
163 109 138.31
163 110 152.19
163 112 130.11
163 113 117.43
163 114 130.46
163 115 141.22
163 116 134.92
163 117 138.07
163 119 112.98
163 120 111.11
163 122 112.8
163 123 108.97
163 124 118.85
163 125 120.9
163 127 129.7
163 128 120.77
163 130 115.81
163 131 113.12
163 132 101.34
163 133 94.13
163 134 92.56
163 135 92.7
163 136 97.76
163 137 95.4
163 140 143.61
163 141 90.51
163 142 95.04
163 143 195.39
163 144 161.06
163 146 189.36
164 166 109.13
164 167 6.96
164 168 163.84
164 169 159.04
164 170 124.04
164 172 167.18
164 173 166.44
164 174 163.51
164 176 158.91
164 177 165.66
164 178 152.99
164 179 153.49
164 190 171.82
164 191 147.74
164 193 193.69
164 194 143.42
164 196 184.27
164 4 182.68
164 5 187
164 6 191.5
164 7 186.95
164 8 184.1
164 9 183.11
164 11 187.7
164 12 191.61
164 13 183.32
164 14 186.28
164 15 189.72
164 16 184.06
164 17 188.27
164 19 185.62
164 83 193.89
164 108 159.01
164 109 135.19
164 110 149.11
164 112 126.31
164 113 112.97
164 114 126.31
164 115 136.27
164 116 130.29
164 117 133.21
164 119 107.9
164 120 106.11
164 122 107.83
164 123 104.03
164 124 113.88
164 125 115.91
164 127 125.08
164 128 115.88
164 130 110.98
164 131 108.76
164 132 96.04
164 133 89.25
164 134 87.73
164 135 87.83
164 136 93.14
164 137 90.77
164 140 149.23
164 141 95.87
164 142 100.02
164 144 166.16
164 146 194.87
166 167 105.71
166 168 192.66
166 169 199.67
166 170 176.51
166 133 189.28
166 134 187.31
166 135 187.77
166 136 190.16
166 137 188.01
166 138 99.22
166 140 40.21
166 141 27.68
166 142 42.99
166 143 110.35
166 144 75.22
166 145 130.49
166 146 88.48
167 168 169.69
167 169 165.3
167 170 130.49
167 172 174.11
167 173 173.37
167 174 170.39
167 176 165.75
167 177 172.52
167 178 159.71
167 179 160.28
167 190 178.7
167 191 154.41
167 194 150.14
167 196 191.1
167 4 189.62
167 5 193.93
167 6 198.43
167 7 193.89
167 8 191.04
167 9 190.04
167 11 194.64
167 12 198.5
167 13 190.25
167 14 193.22
167 15 196.62
167 16 190.98
167 17 195.23
167 19 192.58
167 108 165.87
167 109 142.15
167 110 156.07
167 112 133.23
167 113 119.67
167 114 133.14
167 115 142.58
167 116 136.87
167 117 139.61
167 119 114.08
167 120 112.38
167 122 114.13
167 123 110.38
167 124 120.18
167 125 122.19
167 127 131.67
167 128 122.26
167 130 117.42
167 131 115.5
167 132 101.88
167 133 95.65
167 134 94.18
167 135 94.25
167 136 99.75
167 137 97.37
167 140 145.91
167 141 94.03
167 142 99.32
